"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","16","steps","navigation_steps","","","","test_robot_moves_in_a_single_direction[0-0-0-forward-1-0-1-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a single direction"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","0","steps","navigation_steps","","","","test_robot_moves_in_a_single_direction[0-0-0-right-1-1-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a single direction"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","1","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[1-0-1--1-0--1-0-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","0","steps","navigation_steps","","","","test_robot_moves_in_a_single_direction[0-0-0-up-1-0-0-1]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a single direction"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","2","steps","navigation_steps","","","","test_robot_moves_in_a_single_direction[0-1-0-backward-1-0-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a single direction"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","2","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[1-1-0--1--1-0-0-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","2","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[0-1-1-0--1--1-0-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","0","steps","navigation_steps","","","","test_robot_moves_in_a_circle_and_returns_to_origin[counter-clockwise]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a circle and returns to origin"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","2","steps","navigation_steps","","","","test_robot_moves_in_a_single_direction[0-0-1-down-1-0-0-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves in a single direction"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","0","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[0-0-0-0-1-1-0-1-1]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","1","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[0-0-0-1-1-0-1-1-0]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","2","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[0-0-0-1-0-1-1-0-1]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
"passed","Sat Sep 27 07:18:10 UTC 2025","Sat Sep 27 07:18:10 UTC 2025","0","steps","navigation_steps","","","","test_robot_moves_diagonally_in_3d_space[1-0-0--1-0-1-0-0-1]","D:\a\robotics_bdd\robotics_bdd\features\navigation.feature: Robot moves diagonally in 3D space"
